nan,5.315540227059372125e-01,-3.653876525470681758e-01,-4.150426288794500373e-01,-3.776660505362399167e-01,-4.664105733108588892e-01,-2.481058266644308175e-01,-2.678415203228499131e-01,-3.466845560806763316e-01,-1.979795245890155764e-01,-2.492768605012461447e-01,4.956342601843959084e-02,-3.668016134877232215e-01,-3.872786192768343794e-01,-2.167726301994701010e-01,-2.113665627304256445e-01,-2.558515028121831625e-01,-2.439644487787397953e-01,-2.388616210328007861e-01,1.868147653316689638e+00,-3.339387842553550589e-01,-8.130123116841594944e-02,-3.745798332191773716e-01,-1.905010660465181749e-01,-2.106417214141407535e-01,nan
nan,6.125022322229123350e-02,1.637976983103295314e-01,4.996074801738026872e-01,6.191476407176019769e-01,4.292141303742230685e-01,1.334286436130744102e-01,3.253404677579315729e-01,3.693467423789178472e-01,3.166272477737810953e-01,3.114956213038195809e-01,-2.707031682687459015e-02,-1.488441064892240817e-01,-4.565348481915956769e-02,-7.649864625722552214e-02,1.806966611190787275e-01,2.829194522502967435e-01,2.731136202340088137e-01,2.164898558650475979e-01,2.417936245832479625e-01,4.851382304388689448e-01,1.427348455108735092e-01,2.190378162156801922e-01,1.523851765796240820e-01,5.487216772404528153e-02,nan
nan,-5.033403477028887130e-01,-8.864449280886785854e-01,-3.994641360692426924e-01,-1.943410885909627184e-01,-1.299835184230595242e-01,-2.818124588777305428e-01,-1.557719440244798581e-01,-4.071528890705088805e-02,-3.115214427611362469e-01,-3.212071078004091751e-01,-1.853473383280068998e-01,-2.881194913533351443e-01,-4.960707209623098635e-01,-2.050703280319982336e-01,-2.203157684937744887e-01,-3.033468198236735081e-01,-2.751670210202524780e-01,-4.407948853182688809e-01,-2.474285135934801150e-01,-2.439887285352911050e-01,-2.965161907696564070e-01,-1.914560999375291006e-01,-4.236084539847249086e-01,-4.246421824116070054e-01,nan
nan,7.401713421094936463e-01,5.368494592209539507e-01,9.740976330526911475e-01,9.697283943298609099e-01,1.108328623663460855e+00,9.412618582150230617e-01,8.786328335995399197e-01,7.589512654285608395e-01,5.705816615868299913e-01,6.196990207832777653e-01,1.102427186861400177e+00,4.992717929095820129e-01,6.247675732181084962e-01,-1.364832791598938888e-01,-2.697178273897706258e-01,-1.010668486542163347e-01,5.508146177608015392e-01,3.463110579742145062e-02,1.046846676133045939e+00,2.771470717213695423e-01,-1.220108591952956401e-03,2.210391413706514485e-01,9.765834413958707216e-01,3.615214935513058059e-01,nan
nan,3.863651238835904556e-01,3.143802663730100866e-01,4.888898024195164616e-01,3.997724580280628270e-01,3.568479074216794888e-01,3.278078057945896795e-01,5.072919103126998230e-01,4.729701243777767461e-01,4.127772260823585615e-01,5.290127512701370271e-01,3.021557182396663599e-01,4.359494162550508478e-01,3.899046869397080339e-01,3.213092018345399259e-01,3.900870065465030789e-01,4.617647688611538626e-01,3.218242133647691849e-01,4.273764565902765655e-01,3.244949820220703329e-01,4.080729181982514220e-01,3.628902064888839818e-01,3.270619351940504127e-01,4.290923744880864588e-01,4.232065402163019407e-01,nan
nan,-1.380841352010172329e+00,-1.436386752686464874e+00,-1.426813153409529633e+00,-1.589156319860629551e+00,-1.781087850559195829e+00,-2.446153387491559528e+00,-2.411215842607732363e+00,-2.482036050354584411e+00,-2.719388262012442325e+00,-3.096263184817195757e+00,-3.287145747340682433e+00,-3.339082120275009835e+00,-3.287145747340682433e+00,-2.912502814439645427e+00,-3.312895900207181388e+00,-2.824131566830190287e+00,-2.514950138587010109e+00,-2.314750448398827487e+00,-2.324982244605349635e+00,-2.108795717536313674e+00,-2.099462070416270976e+00,-2.137404273159405843e+00,-2.228931409852379364e+00,-2.318330344185260294e+00,nan
nan,2.922335451867369427e-01,2.930071613932359598e-01,1.966064948379786237e-01,-3.432336974957726078e-02,-1.281985708019605097e-01,1.215152248013418868e-01,5.570798988980397298e-02,1.829386512450077371e-02,1.938880491267218620e-01,9.676476975295217331e-02,-3.665084422173853912e-03,2.784834538764773271e-01,3.918980360434939358e-01,3.060828161405907410e-01,2.393917006716099194e-01,5.045947460267613538e-01,2.060016041789927144e-01,2.515461166241388380e-01,-5.439929743994124933e-02,2.820729764028536701e-01,1.570396485743772719e-01,9.135695300127728846e-02,-1.403907529252206021e-01,1.436817710964202466e-01,nan
nan,-1.059050248472619193e+00,-1.546625493905983806e+00,-9.264638994643569214e-01,-1.219153639300845526e+00,-1.030836776743025762e+00,-1.566700284056480319e+00,-1.057429938022034221e+00,-8.943318909077853096e-01,-1.022162075172852624e+00,-1.125728164817336507e+00,-1.429152819017734499e+00,-1.585424310929275382e+00,-1.190715274665893109e+00,-1.259234792204455333e+00,-1.575975899266639058e+00,-1.586620618876990463e+00,-7.131673184678075650e-01,-1.780985611522748702e+00,-8.787066731373887052e-01,-1.749203487788423717e+00,-1.427689638961405105e+00,-1.647599422199936381e+00,-1.248694160827850119e+00,-1.954828002668780762e+00,nan
nan,5.000562629123697089e-01,4.344113267631569686e-01,8.086388960754109512e-01,8.180976865211291305e-01,8.968097954577265440e-01,8.828282608288746669e-01,9.344054016601299750e-01,9.272140956486565333e-01,1.092442589490574489e+00,6.572537202341958151e-01,5.899596391954169405e-01,7.823402892160176147e-01,9.109122416918902232e-01,1.032473147834816141e+00,7.122627470308333653e-01,7.419442533022313491e-01,5.451990992552625537e-01,9.216084409817295597e-01,9.448021860502648916e-01,1.043526698610376835e+00,8.169292458573460536e-01,7.850721199774408632e-01,1.119018598500530093e+00,7.448862885761801111e-01,nan
nan,-3.775959725782069842e+00,-4.159350036016567387e+00,-3.107856899398197204e+00,-2.810975056520551796e+00,-4.198146596351685744e+00,-5.012338986857827194e+00,-3.747428513593479948e+00,-3.944099727683242573e+00,-2.411379140386056719e+00,-3.899855804357690303e+00,-3.281735701180060083e+00,-2.221267996028439384e+00,-2.523222101110037308e+00,-2.351243455756222289e+00,-3.405179426457444869e+00,-3.259234792204455111e+00,-2.776501379661805657e+00,-3.029735441258157191e+00,-3.381134936765664456e+00,-2.937888877379134733e+00,-2.910501849160897159e+00,-5.083348489294041705e+00,-2.120348780015929968e+00,-2.124424123312399715e+00,nan
nan,8.793473268936055631e-02,-2.122839962144741285e-02,3.966316648162561687e-01,6.834170744957310806e-01,6.767028642620941392e-01,6.210308017428330940e-01,8.028121160957251146e-01,7.086300307402048082e-01,7.038778624183696930e-01,5.964379453422055111e-01,5.627868707561970441e-01,4.087068466974677072e-01,4.025570600208225325e-01,3.582378005905866858e-01,2.305976747962013573e-01,2.825314449251503657e-01,3.532542252840573660e-01,3.100229131799246418e-01,5.762409943532049716e-01,5.000389517144171458e-01,4.059331908310327419e-01,2.956597081300065266e-01,4.086004118381704187e-01,2.988842823655958325e-01,nan
nan,1.569299775065978453e-01,2.156670621902472829e-01,3.074670313599416893e-01,-6.812736957517606662e-03,-2.209661253072928155e-01,-1.795377867193549692e-01,3.968666599836475489e-02,3.114583729371170687e-02,7.123395123969124276e-04,-1.329081469681575312e-01,-1.300327554812299446e-01,-1.258294982961705721e-01,-1.805265809802167609e-01,-1.356348429558100754e-01,-9.158138246819594319e-02,-2.578432692502189982e-01,-2.346090382678622244e-01,-2.094169462474037013e-01,-2.916449721844843190e-01,-2.219447237092684044e-01,-1.869383860851455970e-01,-6.730662011727490956e-02,-2.456132808684606816e-01,-4.277392339608490079e-01,nan
nan,-3.755480182995667437e-01,-3.188206053802845608e-01,-4.179286755758468974e-01,-4.266580533596360247e-01,-5.703173410009435562e-01,-6.433315720927599290e-01,-5.500487017321068484e-01,-5.300888288501456325e-01,-4.219026680040158794e-01,-3.790225687064592841e-01,-4.878656952797434387e-01,-3.413039684356795611e-01,-3.725022625911456053e-01,-1.630951675789819033e-01,-1.994417651206572550e-01,-9.139958816182962298e-02,-3.319451586808836452e-01,-2.733334012698058757e-01,-5.681417598671536506e-01,-2.659450500856161970e-01,-3.347001493770227487e-01,-4.684846448565213595e-01,-6.670416846300348812e-01,-3.904879362288564693e-01,nan
nan,-6.120325241884930212e-02,-9.420365571414665573e-02,-1.029954765105702830e-01,-1.962882048916894939e-01,-3.710843337374094553e-01,-4.055324448502032331e-01,-3.347724290901076261e-01,-2.398567704632092457e-01,-1.222049580779761557e-01,-9.862462777772046385e-02,-1.774535425950689027e-01,-1.480120118817457864e-01,-2.488300975544856589e-02,2.146222258692048745e-02,6.689091020819484812e-02,1.600932884475181617e-01,-3.727065687500399904e-02,-3.105664329668038001e-02,-2.381387373241068417e-01,-6.819884455770829079e-02,-5.261245600003182366e-02,-2.068150578052504462e-01,-2.558453321483185050e-01,-8.102030807843091376e-02,nan
nan,-3.921420664787387822e-01,-3.286623278596495501e-01,2.499114656554862202e-01,5.876760690133342457e-01,5.208138948944804891e-01,5.854297825314433990e-01,6.484647824674820704e-01,4.878488396034455499e-01,5.248568514408682439e-01,1.402311347327697133e-01,5.020115556216678820e-01,2.674347025036464265e-01,3.245639821006019443e-01,3.407974946350883494e-01,6.485911649829144421e-02,8.861448004419812674e-02,1.184348681292062000e-01,2.216929935620049474e-01,9.409916900899936709e-02,1.804473094133861588e-01,-8.851666531616726730e-02,2.099669238797213094e-03,4.081958160874801234e-01,7.383569862527743222e-02,nan
nan,2.171601209590542370e-01,1.839488604771640223e-01,5.325034893526755519e-01,6.116071586255347192e-01,4.787084518480793638e-01,4.594255139845160874e-01,6.270762904768123480e-01,4.805775354545949174e-01,4.430331207359913259e-01,4.361555345214738200e-01,2.163974118938062352e-01,1.628129422318556618e-01,-4.545063550593519269e-02,4.730721602033338691e-02,9.280008851143943527e-02,1.625630882209307126e-01,6.004589027256371919e-02,3.068676565681289214e-01,3.556928270780789769e-01,3.575697733213821783e-01,2.319890586848656067e-01,3.322127477552274666e-01,4.718942906268723259e-01,2.707504812804215066e-01,nan
nan,-2.380900059403049163e+00,-2.582183459398086800e+00,-2.207595697478893726e+00,-2.005828891894362087e+00,-2.129765015544442086e+00,-2.117164738481870589e+00,-1.899695094204314483e+00,-2.171602641066029626e+00,-2.074157256755404077e+00,-2.311188231182136121e+00,-2.401948301142596165e+00,-2.569185855131614460e+00,-2.626924463841582735e+00,-2.586724739477697099e+00,-2.576027195090336619e+00,-2.454318656792806586e+00,-2.603847175230137090e+00,-2.204294330066770335e+00,-2.123519543452843550e+00,-2.132908146968157226e+00,-2.207749617786838314e+00,-2.059006408410066769e+00,-1.736997654768466903e+00,-2.231090564179913915e+00,nan
nan,1.287684473107710559e-01,9.607940388624498784e-02,4.162457357824098647e-01,6.819118587189157976e-01,6.438437063150577178e-01,4.931195379580213811e-01,7.246354127663583444e-01,6.523206436725796920e-01,6.073614511601674870e-01,5.305659689668893453e-01,4.834366983799905926e-01,3.299622792011891459e-01,3.130092663538734388e-01,2.902314694521938021e-01,2.647165889677789985e-01,3.291793293534402975e-01,4.123928860900070159e-01,4.008152539300295913e-01,5.154787609040840657e-01,6.236614867543597285e-01,4.312832226314067263e-01,3.672978044733420377e-01,5.930385341518447095e-01,4.306104653964878404e-01,nan
nan,-3.004450853697889223e-01,-4.181991108757560083e-01,-1.914118923158263375e-01,2.436068157862227024e-01,2.785619010255298011e-01,1.109267885860776848e-01,4.550616123806995317e-01,3.700657152745636114e-01,4.687802959322574514e-01,3.172975634944479317e-01,1.309302682144546925e-01,3.677028846806319751e-02,2.419901315435446509e-02,-8.556237020283465056e-02,-2.178879936532217287e-01,-1.040204687301119757e-01,-1.188706711617985301e-01,-4.145631688947365445e-01,-1.762543236873220787e-01,-1.571438258459359472e-01,-3.586946973781988124e-01,-5.091832534531368637e-01,-2.663748694879902179e-01,-7.347468587715180188e-01,nan
nan,1.262683833480875428e-01,-8.286283148235888685e-02,1.220239571821343447e-02,2.358398179703872777e-01,2.241661081983157000e-01,3.939878357478280302e-01,2.817875057369834124e-01,4.838130324417784234e-01,4.661447521876898037e-01,1.287871530241646578e-01,2.895031594878394454e-01,4.074843568089474566e-01,4.421199933185709918e-01,4.373870750455791101e-01,1.823164700890955725e-01,1.544530103696826751e-01,2.853517789757944664e-02,4.362528586226222527e-01,2.646056317262081015e-01,4.584385519634658346e-01,4.695043307885125167e-02,2.103802425965821676e-01,6.086451421672540718e-01,3.538578031415445801e-01,nan
nan,-3.040259772170040287e-01,-2.803258730434974103e-02,2.272643129280773611e-01,4.031661536154317327e-01,3.645723235055723377e-01,9.377620167857869671e-02,1.385216337846968959e-01,5.609639121347511637e-01,5.926351597800976201e-01,2.679269470479498927e-01,9.929610792577528433e-02,1.356286766355110050e-02,-3.497623795449041756e-03,-7.879616354940935374e-02,3.403545499870592322e-02,2.924187308662556939e-01,3.026125091426155045e-01,-5.428729565096621079e-02,-9.526149615716811292e-02,4.160913842027377241e-01,1.378229920637942252e-01,1.879845655939975380e-01,6.342301017460705292e-02,1.300658352872048062e-01,nan
nan,4.955808612952249392e-01,4.424454617013262592e-01,6.987224221710902627e-01,3.203844920365344628e-01,6.649040326065776274e-02,2.047362018375332993e-01,3.779180814658416043e-01,3.871938700686838875e-01,3.936138320922543121e-01,1.933834049055640214e-01,1.895653697467646892e-01,1.285608416698869605e-01,2.434421216331841831e-01,1.594811650303552542e-01,1.881890936099787637e-01,1.065249229542352960e-01,1.147398198231558142e-01,-3.387188021997633580e-02,1.799129348127037897e-01,-3.554164595011177763e-03,-1.809427338933274065e-02,2.164626048275077597e-01,-4.994278476246590687e-02,-2.617998234786477751e-01,nan
nan,-3.686775872114739228e-01,-5.662573319268450200e-01,-2.527215356478040853e-01,7.856843385723297213e-02,-2.499049100790088906e-01,-4.012220301487511298e-01,-1.234647568716873700e-01,-2.739089386474867771e-01,-5.967290836155657308e-02,-2.636490248565381278e-01,-4.057754826314944330e-01,-4.059084285613754339e-01,-3.165381755107410378e-01,-8.633843000920507493e-02,-5.521703136157765091e-01,-3.203462473491239249e-01,1.256214055174481592e-01,-3.645920210918779381e-01,-1.273580654742808432e-03,-1.329810028197275229e-01,-4.532902247571189980e-01,-3.701679080256742860e-01,-1.098835913804248332e-01,-3.353830800901160258e-01,nan
nan,-6.338732162466940157e-01,-7.156803886605619391e-01,-3.902648632028871134e-01,-8.629940392771923152e-02,-2.792880071115230178e-01,-6.192773598893023257e-01,-3.455935759686060704e-01,-3.194617009225960702e-01,-4.952289507452498629e-01,-5.022657003019397326e-01,-8.042723022717317427e-01,-1.052944628868822452e+00,-1.069738663004365709e+00,-1.118972747196804951e+00,-8.560865663574592777e-01,-7.750550556404898206e-01,-6.932605762864131327e-01,-6.496984668187550938e-01,-3.318948743145181401e-01,-4.028908998751299375e-01,-8.123262279008162112e-01,-6.182585181007526076e-01,-4.952289507452498629e-01,-8.418506526883733354e-01,nan
nan,-3.734252921738321351e-01,-6.579568568724156186e-02,3.911413715064441243e-01,6.251430685895178474e-01,4.021713650109007832e-01,2.005695077475118382e-02,3.080108438963987116e-01,4.381026699498815624e-01,4.092142431626693555e-01,4.967121908158016463e-01,-5.809498228944606768e-02,-3.210292249706384604e-01,-2.700072464033995701e-01,-3.962097269065251171e-01,-9.541331157409514360e-03,1.213561235890592005e-01,5.157893278781279511e-02,2.212361024143108257e-01,2.749577768109776610e-01,4.132520753739774566e-01,-5.744165499957559762e-02,3.894591963904606713e-01,2.797091958709176929e-01,5.775436720674541335e-02,nan
nan,3.945015134334411977e-01,2.077322369109157740e-01,5.085226690491565504e-01,7.772870588477996945e-01,6.917857964915896662e-01,5.946814112925924434e-01,8.089118224301167226e-01,6.411012744520367956e-01,6.043435260429330658e-01,5.292566145315686921e-01,6.471506862682681049e-01,1.768084410981181076e-01,2.538207105100991345e-01,3.969521018826013270e-01,2.138883558905475546e-01,4.539806275136275548e-01,5.004643982829641846e-01,3.472751981201157578e-01,4.554944738624117084e-01,8.047198168073590452e-01,5.138374849922042742e-01,2.713419921954397518e-01,7.140663704060014050e-01,5.704148444952314989e-01,nan
nan,-8.825752317941386593e-01,-1.030746440050762880e+00,-1.048450005816656816e+00,-1.926959160397264892e+00,-2.110946186862759255e+00,-1.537680956368714380e+00,-1.347417464476178051e+00,-1.535628757202346151e+00,-1.470067650036867013e+00,-1.333246914456758248e+00,-1.318972126459268424e+00,-7.687769697069433139e-01,-1.047364604787728748e+00,-1.282943449053761675e+00,-1.365876234096786046e+00,-9.729300118768384742e-01,-1.545837942798951925e+00,-1.020367159967364046e+00,-1.564911162502985675e+00,-1.248307312711850914e+00,-9.771694819557964484e-01,-1.937973597271233306e+00,-1.533255981021907743e+00,-1.007552960234832984e+00,nan
nan,-1.596937372603081037e-02,-2.169304702456885670e-01,1.628302100490073845e-01,4.049294575875893587e-01,3.891042881990438573e-01,2.950873341829621244e-01,3.801445434554464042e-01,4.913527999957481573e-01,2.482153236347773295e-01,2.923489911910355232e-01,1.432856449213116556e-01,1.657194253338527962e-03,-1.024473580831496838e-01,-4.641160104284960952e-02,-5.067524414823169898e-02,-6.814175986715381717e-02,-1.137542716129363862e-02,-4.619930969918634861e-02,5.496516423770574367e-01,1.069958615172044158e-01,-1.598412377629115574e-02,-5.938305010271820172e-02,7.202449041354372361e-02,-1.884205421678940007e-01,nan
nan,-2.688544550300365765e-01,-1.896551880170458948e-01,3.267103429770428641e-02,4.284625109572927359e-02,-3.703066388850456692e-02,-2.725667317159063407e-01,8.814095849058464771e-02,1.258540935767047675e-01,9.750430983341798474e-02,-3.164277948439139093e-02,-2.120147041743700445e-01,-2.801724753237267440e-01,-1.521313444046631935e-01,-2.017442141404151013e-01,-2.790458179982054365e-01,-1.523959340447171851e-01,-1.803391343604878599e-05,-2.621462526786806357e-01,-1.682138322912387074e-01,3.363693356627694975e-02,-1.935095639796405864e-01,-2.559749271758451350e-01,-2.621140920650635309e-01,-2.796673876900562239e-01,nan
nan,-8.405795554071466835e-01,-1.084852864230210878e+00,-1.094017912344903198e+00,-9.187866911482585053e-01,-1.194600841501361144e+00,-1.222751741879872567e+00,-1.166503571775054482e+00,-1.082041195810120815e+00,-9.900565454515148911e-01,-9.870745340925501932e-01,-9.511946016867888209e-01,-8.365840802215517291e-01,-9.435125154189967223e-01,-1.552162280247664228e-01,-6.073544632697526202e-01,-5.318206733400512309e-01,-7.215307655826045385e-01,-7.478515054532193229e-01,-1.125199400707256547e+00,-7.358483711338631439e-01,-8.034478836594067808e-01,-9.318833034127511628e-01,-8.534442647933253578e-01,-4.383403903258830114e-01,nan
nan,-2.404303586785138946e-01,8.303633797335296940e-02,-2.800320786404191242e-01,-3.401725370467768572e-01,-3.178998174518331554e-01,-2.245693634405625527e-01,-2.044034941315457377e-01,-3.982114730338452979e-01,-2.466238871626516838e-01,-1.187830674169464557e-01,-4.770115536054617134e-01,-5.458302561079917403e-01,-6.635076701225686158e-01,-6.513817554778276175e-01,-5.234754277221033147e-01,1.770161621636404947e-01,-6.518161016598597035e-01,-5.830117317864162985e-01,-7.494012035263212246e-01,-5.832594275472817724e-01,-7.842815859935561296e-01,-7.543043199825787415e-01,-8.168447686044615352e-01,-6.348674065474699812e-01,nan
nan,-2.094449123872252072e-01,-4.480712026172777029e-02,4.776504493716842714e-01,7.881510142545067321e-01,7.367869664051145406e-01,5.260517657348481313e-01,7.320259268251358975e-01,7.649074754502411810e-01,6.735221141363751940e-01,6.585379758370003556e-01,3.790372897471949165e-01,1.576834121878637196e-01,1.267980126571792154e-01,5.072755206552363727e-02,2.040863597215986647e-01,2.464526514166166526e-01,2.819480663891527072e-01,2.425804672916399007e-01,2.418369593553254815e-01,4.041307370269729415e-01,-9.181381057138098684e-04,1.426241615916524763e-01,1.069877766591034729e-01,9.918919228831153678e-04,nan
nan,-1.633004847543313987e-01,-6.418697734678441291e-02,3.628836638025917383e-01,6.172981762960725316e-01,5.384334459813013840e-01,3.487961797228270600e-01,6.689537168503134623e-01,6.865456737347385152e-01,6.073148301363502366e-01,6.110548126967629834e-01,3.377517131449943033e-01,1.838197245315523753e-01,1.136703069347776568e-01,5.707288626759012690e-02,1.891159676298918013e-01,2.212361024143108257e-01,2.641956416499721128e-01,2.650728362504248814e-01,3.904456299875139758e-01,4.816160874135553271e-01,2.265080028543487167e-01,3.187837941867182057e-01,3.481879047765302215e-01,1.287237930015990295e-01,nan
nan,6.918280951594668604e-01,2.868501297594781008e-01,2.714132974299811041e-01,9.520755645880753237e-02,1.595158601285144861e-01,5.945457022451934304e-01,4.136818963383656067e-01,2.942866859796492984e-01,4.429277287674705521e-01,4.086888357482789669e-01,2.989085910319764228e-01,-6.948047441882920783e-02,2.153337214296270896e-01,4.527282105999983486e-01,-1.048383425270115743e-01,9.024199197564369834e-02,7.427896662925672633e-01,1.214810910995212240e-01,1.142537585459739713e+00,2.150596566768476769e-01,2.263562239847522750e-01,1.472418569611044781e-01,5.309917580544785132e-01,1.679108257847999330e-01,nan
nan,-4.719900892333355608e-02,-1.911796392140111683e-02,2.115814581157653695e-01,5.053627117113848044e-01,4.770754440236614213e-01,5.409850786867387296e-01,5.335625735919364843e-01,6.219247032884289705e-01,6.119867863670293007e-01,6.083186914239082643e-01,4.322608760113183513e-01,2.660357715705810588e-01,3.013880567353185991e-01,2.121289060001781412e-01,3.773398695591410612e-01,4.796343240409851605e-01,4.323036626765740520e-01,3.406391678729431272e-01,4.704058653180765992e-01,6.231851925670688352e-01,3.079943707506648809e-01,2.746206750338114899e-01,2.985205078130032108e-01,2.920916174891922124e-01,nan
