-5.727292533854162482e-01,-3.400495328911944115e-02,-1.994417651206572550e-01,-4.742443411571457546e-01,-5.696846343625232567e-01,-3.679047484910785704e-01,-2.510686539784545701e-01,4.408581485115550813e-01,-6.852391550385515950e-01,-9.835884659535145680e-01,2.401387661405036122e-01,1.315460562406521039e-01,2.289411282138881232e-02,-5.862985909068062496e-01,1.756671665375147406e-01,1.634412246079221254e-01,-2.471917058034348580e-01,-5.323380208237873390e-01,-4.725410404355210314e-01,-2.283906495112082435e-01,-5.907464894115170839e-01,-8.224467498316385683e-01,-2.382651896901848143e-01,-1.521313444046631935e-01,7.657839403071026174e-02,-3.206218359464402812e-01,4.720249690066732895e-02,-4.881679266502605974e-01,-4.475646205598031446e-02,-3.799197831726166541e-01,9.490595526964112905e-02,-9.206453562333902774e-01,-4.267088807947619356e-01,-8.392275679053937676e-01,2.465802736059360956e-01,2.274864205085836422e-01,-1.182347226391581019e-01,-5.275333054710463765e-01,2.457572520818555872e-01,-3.104867687333798809e-01,-4.319305620210542873e-01,2.008578248484189643e-01,1.319300562043708713e-01,-1.877080908680184845e-01,-2.251801990243756102e-01,-8.135796557061035772e-01,-2.091228852517998393e-01,-9.946207041627125323e-02,3.429700742229885302e-01,-4.171429014960049975e-02,-2.555307909500967312e-02,-6.104399137277067844e-01,-1.715742741069378741e-01,-8.391167480032380999e-01,-4.155147082535305403e-01,-7.305640715498379345e-01,-7.408530978489273611e-02,-4.773204546479433708e-01,-2.837511645093631074e-01,-1.231617937328799151e-01,-8.013305156499933579e-02,2.810030424252675518e-02,-4.848446750077113343e-01,-2.741082701608754668e-01
-1.329254929320654588e-01,-4.945205873893883386e-02,3.623814525663135444e-02,-1.195463428202867551e-01,-1.634208078766396788e-01,-7.882432539303919905e-02,-1.702845610408791968e-02,-1.894591160050586032e-01,-2.558412184017341273e-01,-2.026770000843386987e-01,-2.784682915186993402e-01,-1.544098145342898687e-01,-6.174380279416442630e-01,-9.106805437340648179e-02,-4.423834758163200931e-01,-1.345196317475891579e-01,-1.827860757416734094e-01,-1.368721161477682857e-01,1.292192321290801596e-02,2.328743723235898039e-02,-1.410500550782388951e-01,9.555136707360742387e-02,4.080880767365933082e-01,-9.131116425172100537e-02,-3.758519894382571225e-02,-2.801916224433375069e-01,-5.987172613460278736e-01,-3.732079207391018894e-02,-7.841005487141290697e-02,-1.179458403670122502e-01,-4.615398816318784236e-01,1.268542818315193110e-01,1.691283365068480260e-01,3.552503414509475266e-02,-1.522311109178992594e-01,-4.786218064795668692e-01,-1.538078274373363696e-01,-5.583196428713585457e-02,2.673117133579671068e-01,-9.328855165160272744e-02,5.713686493871368566e-02,-1.676238801765702890e-01,-1.910207259024479520e-01,2.741674516334712333e-03,-7.628212531873952706e-02,3.043743477573883083e-01,3.800857713158846130e-01,-2.541606600067676802e-01,-5.311696145045066153e-01,-6.586378497427762824e-01,-3.401690691271089251e-01,-1.207452168649081614e-01,-2.363076646884932352e-01,1.218111797178637878e-02,1.368402946138676524e-01,2.128612339346201976e-01,1.788739581697951497e-01,1.874735479547711969e-01,2.103236591563739100e-01,-5.385357363445659740e-01,-7.742527935836065467e-01,-3.817861426107815870e-01,-3.299296750301137782e-01,-8.767436624774207488e-01
-3.315041471114409388e-01,-3.282642507666122533e-01,-3.572574605164506867e-01,-2.778488140530504524e-01,-3.286714293331376435e-01,-2.814383422240523402e-01,-2.138520098387991508e-01,-3.368003577038883867e-01,4.893212861371962208e-02,-2.208367908027142335e-01,-2.247939331720761880e-01,-5.895709152426484301e-02,-1.491920819651497768e-02,-1.737654718638422802e-01,-1.488006614067060585e-01,-1.986271433283279819e-01,-2.549819597885844003e-01,-1.896551880170458948e-01,9.288602893311299902e-03,-1.963838520307819024e-01,-2.763997885736234617e-01,-3.342276414688268860e-01,-3.310017682424920005e-01,-3.089685314345765876e-01,-2.628479183269737396e-01,-1.374915494804817284e-01,-2.094757728343173420e-01,-9.124730927920088330e-02,-1.995635145880569894e-01,-1.635610594012160690e-01,-8.666942353729648052e-02,-1.448034039147419183e-01,-2.522301851656011396e-01,-2.191164977018041082e-01,-2.540334422022855199e-01,-6.284466246513972787e-02,-1.496984668187552603e-01,7.402060577300798028e-02,-3.589770307499987601e-01,3.632202298270725133e-03,-2.579959166200893605e-01,-1.034207838948643932e-01,-9.090193548914587973e-02,-1.241053350655094145e-01,-8.169454581303201013e-02,-2.838922869827554818e-01,-2.182012684961998628e-01,-6.286984725664764018e-02,-7.906656264452759098e-02,3.771291848844071648e-02,4.316430346563097931e-02,-9.417079979503108905e-03,8.822649616672099959e-02,-9.009398143356063537e-02,-2.092597774250203879e-01,-2.380082938269155735e-01,-2.367402082807779640e-01,-1.396217443202286135e-01,-1.473516276867349872e-01,-1.011971448464764334e-01,-1.593500360165666652e-01,-2.680423199401233969e-01,1.516803918547929980e-02,-9.385768547665829242e-02
-1.080139500401643193e+00,-9.803381395360217798e-01,-9.673103519992315436e-01,-1.147946477584647740e+00,-1.019465445787743230e+00,-1.142504929584812867e+00,-1.114522064604439144e+00,-1.243948262728376886e+00,-1.807899925605300329e+00,-1.205904738212307370e+00,-1.189764974090940175e+00,-1.286372847319836143e+00,-1.821657640274266798e+00,-1.004352732871045317e+00,-1.322090416341310748e+00,-1.407368646712731985e+00,-1.324113478197958216e+00,-1.159609187275127073e+00,-1.526998422919360721e+00,-1.047130471061335166e+00,-1.194389253884637014e+00,-8.519293125887510421e-01,-6.701016404996382736e-01,-1.386499162705481236e+00,-1.239197204883014436e+00,-1.252459440408048241e+00,-1.516707984208134796e+00,-1.092412323296803711e+00,-1.204340291869993473e+00,-9.624021040665726723e-01,-1.248103791738911061e+00,-6.747463798801356383e-01,-8.796975118055707643e-01,-9.277105206508343693e-01,-1.051269802204100046e+00,-1.163913165627573854e+00,-1.078744670449925946e+00,-1.032579476063010482e+00,-6.259497429239609945e-01,-1.015076819739218372e+00,-8.471793042845763289e-01,-1.433886631548383139e+00,-1.404269208645260392e+00,-1.145778350028302972e+00,-1.034462579289950668e+00,-7.828793833740319563e-01,-8.441903182965784236e-01,-9.301997677072425530e-01,-7.649111946122287842e-01,-1.050102825895585568e+00,-9.340288110147829670e-01,-6.993704370885966970e-01,-8.562142079450365539e-01,-6.774240221219643976e-01,-6.461192302245664099e-01,-7.552614148664857918e-01,-1.128301975470610508e+00,-1.148804207845974812e+00,-1.048419148009861246e+00,-1.118795824582019094e+00,-9.787114482741949839e-01,-1.377074515667468635e+00,-1.356464829355348289e+00,-9.952948802417946883e-01
-5.854405518253695817e-01,-4.660058323349160481e-01,-5.202187742427661910e-01,-5.511861628602248153e-01,-5.363566803564965291e-01,-4.739437118355758205e-01,-3.423664444661849160e-01,-3.227502231140260136e-01,-6.830602945807706661e-01,-2.096088736381742090e-01,-2.688335122300326008e-01,-9.274651989688625919e-01,-1.385843690129307637e+00,-9.134234878517293321e-01,-1.074720289688614105e+00,-8.352418497926743512e-01,-7.226810180678207018e-01,-5.042250186170174064e-01,-5.812947719375943789e-01,-4.978420737904918347e-01,-6.307829564169666892e-01,-2.939832157892209308e-01,-1.640779633094671675e-01,-7.197129492805476314e-01,-7.947643176743626192e-01,-8.365219699519563790e-01,-1.013578693509258555e+00,-8.793971878873413361e-01,-9.649537428094392411e-01,-7.563638520128240783e-01,-7.454916165874428957e-01,-2.604871849301003128e-01,-2.026187253169512981e-01,-1.771491707105825597e-01,-1.450476784413662346e-01,-6.351179082644937690e-01,-5.223138372610391933e-01,-6.360859404370915460e-01,-3.976917363509859804e-01,-5.145260659584266483e-01,-4.898232202814349900e-01,-7.131886446520969702e-01,-6.599818803965380454e-01,-1.255006457372072615e-01,-5.576268085085909210e-01,-3.575368635234706938e-01,-3.875007705891270193e-01,-7.148307139227760842e-01,-5.564073887295433174e-01,-5.104936593231761410e-01,-5.693716656818486044e-01,-4.981844908304747799e-01,-6.227529097143800207e-01,-3.883863529734405962e-01,-2.810878505591957732e-01,-2.052658962241816765e-01,-4.180677439241558546e-01,-2.372541908975789871e-01,-2.464452031091136641e-01,-9.105936087376237387e-01,-9.704497505045759365e-01,-1.148832579987827396e+00,-1.238313367851528124e+00,-7.711030568401450180e-01
-4.641447468926082065e-01,-5.331049204376663297e-01,-4.880870354227638819e-01,-3.294887545937386086e-01,-2.222548574521820974e-01,-1.045072462114804146e-01,-1.886997228193917908e-01,-3.664198390479214695e-02,5.298828682861226325e-01,1.179615407577396802e-01,2.913469320609546678e-02,1.633325225797281899e-01,4.557123412840394794e-01,4.872719191281413287e-02,9.150374756296741907e-02,-1.593536347021100030e-01,-2.192904932750233682e-01,-7.845509023612663724e-02,2.859888469795037191e-01,-1.160455023838709437e-01,-1.395788511271637278e-01,-4.019483011425964980e-01,-5.022613586143097608e-01,-1.416212943747082176e-01,-8.234111841930282991e-03,2.708099515427850323e-01,2.250653405639267968e-01,1.913812074584603229e-01,-9.717216821807272975e-02,4.846959019368711485e-02,-1.300794042155971608e-01,-5.765387498603984362e-01,-5.843451111889644833e-01,-3.138125477754581949e-01,-3.705512181880777911e-01,-2.310995079397378527e-01,-3.416225311838697737e-02,9.879432455585092365e-02,-7.417866448122423240e-01,-7.183300496637123889e-02,-3.527710826936267807e-01,-2.288759285929166110e-01,1.082963433848842250e-01,-4.775987785659080442e-02,-1.570684883535235776e-01,-3.494614003584087802e-01,-3.903776303884913812e-01,-1.576893605017501976e-01,-1.598648304151193966e-01,-2.047397083163527420e-01,-1.128052864793654686e-01,-1.152833813193760437e-01,-1.289434154773209662e-01,-4.649028963160513062e-01,-4.048683061835487984e-01,-7.853650281572310821e-01,-5.209179378483375089e-01,-3.834682863118805685e-01,-3.699425974328252598e-01,-2.249328468167079986e-01,-3.709419702149939768e-01,-4.789580206643738736e-01,-1.160709202918862037e-01,-2.708635998007851153e-01
4.046248953065788578e-01,5.665969637651493418e-01,1.088474115233479367e+00,9.235904201962883558e-03,-2.078044598318703473e-01,1.829369561833776581e-01,-4.237226627134528245e-01,-5.141610919728248907e-01,-1.585578626386736356e-01,-3.283176940658933951e-01,-3.014818795639118698e-01,-1.190220891254967633e-01,-3.978169515293274866e-02,-5.174161678179789448e-02,-3.170458508803077058e-02,-4.580998998949033507e-01,-4.833600428323476805e-01,-2.228499809012730870e-01,-1.149702982894642567e-01,2.227171607126741948e-01,-5.046968030731924237e-01,-9.946207041627126710e-02,-1.845820104905581127e-01,-5.148617695611310552e-01,-3.989447504763365959e-01,-1.802931477694710016e-01,4.251956975558379148e-01,6.280572705258662403e-01,8.672687580423712461e-01,4.456800389569308685e-01,6.152392444653411729e-01,-6.407843329183240400e-01,-3.495738210740487739e-01,-3.288295857693775970e-01,-2.067977625524686780e-01,-2.222293350842149962e-01,2.160547849710115764e-01,-3.207230990224042011e-01,-3.564088323757153010e-02,1.014384108117108996e+00,-3.275266829417494696e-01,4.389427841279486264e-01,4.173536615047218623e-02,-1.079917793324277620e-01,-1.799986850564443686e-01,-1.226485873106657465e-01,3.422596309376364776e-03,-4.732594123994112723e-01,-2.258014170847367219e-01,-2.456589102647276368e-01,3.076422261330620245e-01,-4.908039784480781043e-01,-8.600596290607452621e-02,-6.457995399560538807e-01,-4.026261421582901234e-01,-7.075687648013850861e-01,-2.067977625524686780e-01,-4.223300319127449853e-01,-2.370136856039682383e-01,-7.409490229969287189e-02,-1.556009777300384478e-01,-4.039067056265878697e-01,-3.560452058734916436e-01,-4.287135532858343256e-01
-1.702167102364025297e-01,-4.275982886769234548e-01,-4.597339265863025770e-01,-5.354544679683332919e-01,-4.939516817138174254e-01,-3.641963268915711094e-01,-4.060021385094431667e-01,-6.505689494130875161e-01,-3.013690408889945771e-01,-5.686525112844383889e-01,-3.138983690742629395e-01,1.363648668846029026e-02,1.366851350566703760e-01,-2.125743153791438411e-01,-1.281572130845801682e-01,-1.811939495570569214e-01,-3.225775999769140423e-01,-2.332482269278141618e-01,-2.178733579686794042e-01,-4.171475583627795025e-01,-3.337050321538665987e-01,-4.860266605545392471e-01,-3.828241454653661391e-01,-5.469744503102183519e-03,3.799784359209325002e-01,1.812770246753767078e-01,1.490476013694540525e-01,1.040869343794545154e-01,-1.488042078459746176e-01,-8.310885724205772929e-02,3.618737913246679316e-02,-3.959736370652763293e-01,-3.607804004903654160e-01,-4.202951997582214938e-01,-3.355243380439955070e-01,-2.096472138280507450e-02,2.404065194362369970e-02,-8.852482060488994775e-02,-6.204135591027182262e-01,-2.610287344272390619e-01,-4.462819355664686682e-01,-4.788193133241821497e-01,-4.405238174293922837e-01,-5.704604923345335532e-01,-6.943212567577125016e-01,-7.354443545893185608e-01,-9.125028144396454266e-01,-2.629642365599831888e-01,-1.298798724425523354e-01,-1.608576565305525619e-01,-2.781065114571950048e-01,-3.235642520232928643e-01,-4.256409546393696841e-01,-9.010572420041869091e-01,-8.432122135134677565e-01,-1.038824948154609018e+00,-8.287931725818575845e-01,-9.459847029003913832e-01,-8.500424294034711892e-01,-7.704183841733991400e-02,-1.290072458160823332e-01,-4.915094110392204119e-01,-3.715236661073572089e-01,-2.091228852517998393e-01
-1.112196548436083232e-01,8.814095849058457832e-02,-7.099119536593551105e-02,6.979266577594595011e-04,-3.667461889565645783e-02,2.848525357514563455e-02,-2.316005355543662991e-01,-8.698347916279602909e-02,-1.541650292037590464e-01,-6.820518757996807402e-02,1.433010210394966566e-01,1.976674281375578324e-01,2.367739788171311643e-01,6.513597725942957273e-02,-3.584611476682278419e-03,-9.782450439984077817e-02,-1.568927314639164960e-01,-5.617965913575965337e-02,-5.878098730809362682e-02,-6.189143523840047456e-02,-2.538477855133896566e-01,-3.625680183947369573e-01,2.497845269461853798e-02,-8.914489248266291299e-02,-6.191737277029436132e-02,1.212006459777875966e-01,5.248766518508223011e-02,-3.094519570922832363e-02,1.143693333958007013e-01,5.804395151830646360e-02,7.664326049543124242e-02,-4.939516817138174254e-01,-3.716130136668254202e-01,-3.783957913558949615e-01,-2.492096018961144910e-01,2.584057148619352609e-02,-1.482254824252935144e-01,-8.957762670825944462e-02,-3.815265690682665412e-01,-3.483948774684172967e-02,-1.771879018185649468e-01,1.671056380126864638e-01,-1.505014050139082404e-01,-1.334792321234711324e-02,-5.701762162301472064e-02,-2.874766298629883865e-01,-9.376813827023160186e-02,-1.677476572880557681e-01,-1.447540299453735912e-01,-4.323224056291365136e-02,-1.454667483611025644e-02,-1.083328616099048236e-01,-2.598368614160315171e-02,-1.635293873184709978e-01,-3.902908848349291859e-01,-3.814188489873608923e-01,-3.379437940038679256e-01,-1.251994007072563808e-01,-4.494529708933899664e-02,-1.938511187020763582e-01,1.627991276805076659e-01,-1.198793055311226791e-01,2.686435600585547201e-01,1.738793103437482335e-01
5.659027222089879627e-01,4.019028259615148313e-01,3.548570585311217052e-01,3.174787485772119222e-01,2.214637881836708511e-01,1.849107824416759416e-01,1.309158293760683822e-01,1.176307007914854097e-01,5.304871427695110331e-01,-4.387281859663068329e-02,-1.844478588170615496e-01,-9.696915607725865860e-02,-1.231697341441413164e-02,-1.264910919328166017e-01,-5.461712849110421375e-02,-1.046982126913636735e-01,-1.927213976030088260e-01,-2.455605571605758708e-01,-6.071108603335233916e-02,-2.827192440636960846e-01,-2.741262021507713253e-01,-3.163010468815898868e-01,-3.557675611674306904e-01,-3.724756658806112064e-01,-3.724756658806112064e-01,-2.184326522138922977e-01,-3.365012677171205224e-01,-3.330820632829974981e-01,-4.560214965221904837e-01,-1.895623051573856188e-01,-1.308538682852528889e-01,-3.960086084626902592e-01,-4.699970666657427021e-01,-3.138693893121050627e-01,-3.280027768107609543e-01,-2.496570914432229560e-01,-2.482309856177697394e-01,-3.448981908177425892e-02,-5.784100548714129486e-01,-3.003280333128721669e-01,-4.721286819754231256e-01,-3.855629555390959751e-01,-3.515052727612949512e-01,-3.669071725607389589e-01,-3.931739395349911348e-01,-3.632718943398473010e-01,-2.787336414899987957e-01,-1.368459546172574315e-01,-1.894863189851585528e-01,-1.352692952180323260e-01,-2.388254596371424121e-01,-2.383495035843190002e-01,-3.880211142701916333e-02,-1.632760607064049074e-01,-1.831216595090194299e-01,-3.782995061382602442e-01,-2.160326067610918166e-01,-3.067423974719841739e-01,-3.827027433390304267e-01,-2.933600260300254781e-01,-3.950088455884518401e-01,-4.789496133996090643e-01,-1.032667786800215148e-01,1.430525974669601685e-01
