L-Cysteic_acid,Ethanolamine_phosphate,Glutamyl-gamma-Glutamic_acid,1-Methylhistidine,Cysteine,Arginine,Glutaminyl-Glutamic_acid,gamma-Glutamyl-Glycine,Asparagine,Creatine,Symmetric_dimethylarginine,Isomer_1_of_4-Chloro-L-lysine,Glutamine,Glutamyl-Glycine,Threoninyl-Glutamic_acid,Citrulline,Adenosine,Methionine_Sulfoxide,Serine,Glutamyl-Alanine,Glutamic_acid/L-4-Hydroxyglutamate_semialdehyde,Aspartic_acid,Isomer_1_of_gamma-Amino-gamma-cyanobutanoic_acid,4-Chloro-L-lysine,Hydroxyproline,Isomer_1_of_Histidine,N6-Acetyl-Lysine,Aminoadipic_acid,Threonine,2-Aminomuconate_semialdehyde,O-Methyl-L-threonine,Allysine,4-Guanidinobutanal,3-Cyano-L-alanine,Ethanolamine,cis-4-Hydroxy-D-proline,Aspartyl-Proline,Alanyl-Alanine,7-Carboxy-7-carbaguanine,Isomer_1_of_Aspartic_acid,L-alpha-Aspartyl-L-hydroxyproline,N2-Acetyl-L-Lysine,Isomer_1_of_3-Aminopropanal,L-2-Amino-3-oxobutanoic_acid,[5-(Aminomethyl)furan-3-yl]methyl_phosphate,2_8-Dihydroxyadenine,Isomer_1_of_5-Aminopentanoic_acid,Glycyl-Proline,N-Acetyl-L-Asparagine,Glutamyl-Valine,Glutamyl-Methionine/Methionyl-Glutamic_acid,Methionyl-Glutamic_acid,N-Acetylputrescine,2-Hydroxyethylenedicarboxylic_acid,Alanine,gamma-Aminobutyric_acid,Prolyl-Glycine,Ectoine,Isomer_2_of_5-Aminopentanoic_acid,Aminoacetaldehyde,O-Acetyl-L-serine,Pantothenic_acid,Isoleucyl-Hydroxyproline,(R)-1-Aminopropan-2-ol,5-Aminopentanoic_acid,Histidinyl-Histidine,Methionyl-Alanine,Aminoacrylic_acid,3-Aminoisobutyric_acid,Glutamyl-Phenylalanine,N-Methyl-Glycine,Prolyl-Proline,Pyrocatechol_sulfate,N-formylkynurenine,Cysteineglutathione_disulfide,6-Aminohexanoic_acid,4-Aminobutyraldehyde,Proline,N(6)-Methyllysine,Adenine,Valine,3-Hydroxy-L-proline,Uracil,Kynurenine,4-Formylsalicylic_acid,Norvaline,gamma-Glutamyllysine,Aspartyl-Lysine,Pyridoxal,Pipecolic_acid,L-Cysteinylglycine_disulfide,Lysyl-Glutamic_acid,Phenylalanine,Homogentisic_acid,Thymine,Urocanic_acid,Alloisoleucine,5-Aminopentanal,5-Hydroxylysine,Glycyl-Lysine,Isomer_1_of_4-Aminobutyraldehyde,3-(4-Hydroxyphenyl)lactic_acid,Cystine,Isovanillic_acid,Isomer_1_of_Proline,Histidinyl-Glutamic_acid,Maltol,Salicylic_acid,Anthranilic_acid,5-Hydroxyindoleacetic_acid,4-Hydroxyphenylacetic_acid,Isomer_4_of_4-Chloro-L-lysine,Aniline,Isomer_5_of_4-Chloro-L-lysine,Vanillic_acid,Uridine,trans-3-Hydroxycinnamic_acid,4-Hydroxybenzoic_acid,Lysine,Isomer_6_of_4-Chloro-L-lysine,Deoxyguanosine,N8-Acetyl-spermidine,Histidine,3-Nitrotyrosine,Isomer_7_of_4-Chloro-L-lysine,2-Hydroxy-cis-hex-2_4-dienoic_acid,Isomer_1_of_N(6)-Methyllysine,N-Acetylindoxyl,2-Aminooctanoic_acid,4_8-Dihydroxyquinoline,4-Hydroxy-3-methylbenzaldehyde,Diethylamine,Isomer_1_of_(3S_5S)-3_5-Diaminohexanoic_acid,2_6-Dihydroxypyridine,1_2-Dihydroxynaphthalene-6-sulfonic_acid,Cyclohexylamine,Vanillin,4-Hydroxybenzaldehyde/3-Hydroxybenzaldehyde,Isomer_1_of_3-Methoxy-4-hydroxyphenylacetaldehyde,Isomer_1_of_4-Nitrophenol,3-Hydroxybenzaldehyde,4-Amino-2-hydroxylamino-6-nitrotoluene,Cadaverine,4-Methyl-5-nitrocatechol,Histamine,4-Nitrophenol,3-Methylsalicylaldehyde,4-Cresol/3-Cresol,Salsolinol_1-carboxylic_acid,Salsoline-1-carboxylic_acid,5_6-Dihydroxyindole,2-Naphthol,Kynuramine,4-Ethylphenol,4-(1_1_3_3-Tetramethylbutyl)-phenol,2_4-Dichlorophenol,Isomer_1_of_Resorcinol
-3.163653909395957031e-01,-7.811234978330511280e-01,-2.748655950875304566e+00,-1.357114137431815415e+00,-7.060731904905281908e-01,-1.450296527686271153e+00,-2.803606631430781704e+00,-1.594389879440833324e+00,-2.020722159752021962e+00,-2.621126343251092283e+00,-1.597596233337779559e+00,1.183559378456331190e+00,-2.849752722687557860e+00,-1.404596280259966523e+00,-1.517632922052910782e+00,-2.639510211952734942e+00,-1.658204605346980998e+00,-2.416458552566318030e+00,-1.504696580634651282e+00,-7.333300431693271504e-01,-1.358225653297614022e+00,-9.094582566194264750e-02,-2.688191876397101776e+00,2.100752373396268524e+00,-2.442435236961100209e+00,1.835596301455934887e+00,-6.732755506659401368e-01,-4.871921807483807765e-01,-9.897335597403361662e-01,-1.056643468869687741e+00,-1.366875384359582890e+00,-1.386545395284639826e+00,-2.435368550535350174e+00,-2.894068338763759130e+00,1.532735884243379143e+00,-1.415350378535909837e+00,-1.133852439634939646e+00,3.210549181857309531e-01,1.311007506853031357e+00,-1.017151888498783574e+00,2.080273419923224676e+00,-7.102820352007204185e-01,-2.809433823441634281e+00,-2.205183221726570164e-01,-2.873948802967634553e+00,-2.913037403113087453e+00,1.217026462922846941e-01,-1.244365258503938643e+00,-1.504980000358349779e+00,-1.524005915848348769e+00,-1.094672096949943718e+00,-1.064929850749806839e+00,7.790379929297877037e-01,-1.517264676854319649e+00,-3.547782289920382581e-01,-1.283024348168734674e+00,-1.296063557660710241e+00,-6.665284125172677987e-01,-1.716049937455433660e+00,9.333647996426627236e-01,-9.748943877587439300e-01,1.328121430843194561e+00,-2.752635361957671556e+00,2.715702639376162519e+00,-1.150617466926473043e+00,2.709207254991872690e-02,5.357117840984254586e-01,-1.545733916067129066e+00,-3.114299430525039880e-01,-1.416374204290911543e+00,-9.997999848513328125e-01,-1.524884899356381052e+00,1.652717196978504832e+00,4.943404456023443028e-01,1.069846376103745778e+00,-2.982834803670715851e-01,-2.522981313207881549e+00,-2.136595136440452514e+00,-2.258762290532259964e+00,-1.693453326080780696e+00,-1.040546407437818566e+00,-2.107319235273434621e-02,8.632307965088558133e-01,4.717424863497045318e-02,-6.464421370562798419e-01,-1.239984333621457324e+00,-7.885774682265108693e-01,-1.915671030701315392e+00,-8.042731460693151035e-01,-1.400379760522196593e+00,1.084163845886607636e+00,-1.542720926095364709e+00,-8.008228340328918948e-01,-2.065491674807021782e-01,1.746599932183309889e+00,2.071269669203436692e+00,-8.387781165114102100e-01,-2.392236120685374612e+00,-1.081508738549977755e+00,-1.288776932441991763e+00,-4.744553770811735238e-01,1.814016793887594403e+00,-1.733014536623336266e-01,-1.187722225369965523e+00,-2.047684317432041823e+00,9.210541213529571669e-01,1.611350708945904042e+00,1.332280087705958849e+00,1.827055546951033449e+00,-2.077756577353423673e+00,-8.024237102120425069e-01,5.488894297931306010e-01,-8.190280796880867742e-01,8.173965862817634820e-01,3.759551518531382697e-01,2.383104602988796561e+00,-2.617039465322273939e-01,-1.326878789910479917e+00,-1.483350946854694596e+00,1.273986888592572031e+00,-3.287993235793165714e-01,1.614198661364578402e-01,-1.020541816614841002e+00,-6.558460521938757060e-01,1.193430762019558111e+00,2.684687416077092825e-01,-2.073621462094997536e+00,-2.619168772222823183e+00,-1.649204735413976719e+00,-2.367743691285367102e+00,-1.322207178963788143e+00,-8.753669945509544581e-01,-1.309980077401389442e+00,-2.319850862484724274e+00,3.020825013667111647e-01,-5.420177875270419943e-01,6.878759660908344564e-01,-7.267917017386538170e-01,6.499440347983097555e-01,-2.220591558372872129e-02,-1.275833504926654483e+00,-1.102206492756324430e+00,-3.099598392742583530e-01,1.882350518864086775e+00,1.217894341502431033e+00,7.188103060406131339e-01,8.865440246751379316e-01,5.632209474191162135e-01,-1.124347773491135349e+00,-8.193494243068708549e-01,6.704395326907200969e-01,4.951520617943227509e-01,-7.478303158466568235e-01,2.847379524695044517e-01,8.456517028765005994e-01,3.769465707566054813e-01,-3.849248907610603454e-01
9.482134725758076810e-01,4.968026135281122246e-01,-1.715377779220542687e+00,-3.745961031496774507e-01,-6.608241572635569216e-01,5.010861453063182314e-01,-1.955581621666094172e+00,-1.656445972240890852e+00,9.448925331410022721e-02,4.509533221731807373e-01,7.267176742797956113e-01,1.033502066844912193e+00,-1.906518557387928636e+00,-1.347701038234725202e+00,-1.277633453881853454e-01,-1.187450409085968994e+00,5.174746816192523635e-01,1.028293284743720670e-01,3.869674065506832628e-02,5.708773793885187908e-01,-1.344222897229397327e-02,-1.493344992651679526e-01,-1.663128737708988503e+00,2.672135462148590879e+00,8.603885895149655794e-02,-1.503999697505975508e-01,2.433801950194402208e-01,1.114996644361460953e+00,5.030972260127899442e-01,5.360905760779198781e-01,3.485633113662646165e-01,8.066171811074365761e-02,-5.015892071663690527e-02,-2.946118383866151436e-01,1.429404301568828028e+00,2.823227579853670455e-01,1.203489758023362360e-01,-2.746274438841527638e-02,2.622202634510721886e+00,2.358926562236706714e-01,1.588399705664619521e+00,1.872434853676263888e-01,-1.245050478571797958e+00,4.561755902314402200e-01,-2.210009966229502520e+00,-1.633484406907887543e+00,1.217026462922846941e-01,2.082919198520379322e-01,-4.475531439497509867e-01,-1.145883839131649706e+00,6.390003400489718821e-01,5.348883881139716578e-01,2.156487375686660268e+00,1.123289165981447846e-01,8.603598952452055082e-01,-3.904044202669066932e-01,2.384756573613872055e-01,6.472675079460745717e-01,-2.992827524732569744e-01,8.805000504831823616e-01,3.391615494580022538e-01,2.449992391015368920e+00,-6.563443749583794951e-01,1.706637166905006220e+00,-4.301006861856365160e-01,9.350683804796727783e-01,8.630302235940779942e-01,2.011068760792635024e-01,1.471528260586740355e+00,-1.115983937790572256e-01,8.289806770478242992e-01,-6.023519624591221894e-02,1.397201565436066995e+00,1.356029569946190172e+00,2.269439418789205298e+00,1.272186495121008232e-01,-3.291469623556549373e-01,-1.465883580472224779e-01,5.167454398939135690e-02,8.288628767629853053e-03,5.484032240245323431e-01,1.017890214522027215e+00,2.106846697959656289e+00,9.192796643696964365e-01,1.671494305055059471e+00,1.389763453886659061e-01,8.587101649792917846e-02,-1.971689498411377972e+00,1.647202813739200022e-01,1.297964334901952344e-01,1.730693497187808516e+00,-1.279008912462042513e+00,6.219799802280897572e-01,6.808989605927151523e-01,1.864978404729767059e+00,1.745791244997675351e-01,8.446756530682214548e-01,-3.011135550896562596e-01,2.492157454242640291e-01,-1.265710871281059635e+00,-3.840319020507803605e-01,2.071379554932524680e+00,1.028895788256632082e+00,-5.484232714665814301e-01,-9.710612107308945751e-01,-9.455561814276176591e-01,2.542592011857267131e+00,1.069375373382653205e+00,5.580231853044711476e-01,-1.537844522965570615e+00,9.700866255275198968e-01,1.299256112744011427e+00,-8.549558490477544570e-01,1.167126829278648081e+00,1.287061291258918827e-01,2.230253122889417128e+00,8.988393404280543841e-02,2.206774441761666927e-01,-2.908629213969217697e-01,1.772012001895826971e+00,5.749358160431899956e-01,2.197443814716002031e+00,7.279340471192950746e-02,1.106457158044434230e+00,2.041675982434954850e+00,1.682657171263022722e+00,3.569041156219854294e-01,-1.462754969749154643e+00,-1.857501897610726482e+00,-1.407774396366993086e-01,1.720237109891987748e-01,-4.166311307613033144e-01,-4.904149381525388374e-01,-1.551397426055466378e+00,2.425898028907647885e-01,-9.960838825244077155e-01,-1.191419082185182221e-01,1.184536282338525703e+00,-3.150981436238210476e-01,-4.960964727081502157e-01,1.395982957053051310e+00,1.685513019774259325e-01,9.521392186372248378e-01,5.906800514890324649e-01,2.200999218834013949e+00,-8.912092504755111388e-01,2.802258989916403542e-01,-1.212532420795820604e-01,5.752132445166926455e-01,5.389640442200611670e-01,1.079981600252952090e+00,1.383543007432299077e-01,-3.498296519325654885e-01,2.219120240680900191e-01,-5.191391333074298897e-01,7.730387664815390261e-03,-5.571782321054667975e-01
-5.324547493048759073e-01,-4.501496250960520390e-02,-1.464770003596002290e+00,4.877717327202004682e-01,-3.525271080194768980e-01,1.661351420417453317e+00,-1.406118749705619342e+00,-3.780028656282418131e-01,1.354579682663574758e+00,1.354650874146443584e+00,7.496717990599870429e-01,-7.420980876708153096e-01,-1.027893369800619183e+00,2.422383806529144340e-02,1.980313067832001062e-01,6.629380215780688035e-01,-3.691592752940943134e-01,1.325572297395362975e+00,1.349618041013323388e+00,1.519052158104664763e+00,-3.890909021803135581e-01,-8.136294906807288729e-01,-5.669430452974802970e-01,7.059662033285437621e-01,1.088015348884333378e+00,5.183064118849468604e-01,1.194652343708950015e+00,1.196045931229646309e+00,1.544324317094324828e+00,1.557472619782148460e+00,1.670433391003210311e+00,1.342902696984222377e+00,1.343261014176907686e+00,7.943552980533750141e-01,9.338815121560074539e-01,1.103252809952189217e+00,1.216280892777014122e+00,1.939439532357050355e+00,6.886750092726360295e-01,5.219976408194161310e-01,5.706629472893727240e-01,1.640891452503719372e-01,1.168838416823492654e+00,5.793574288049068155e-01,-1.071008931705214051e+00,-2.968714726489092293e-01,6.806045445087781642e-01,1.422203996889724653e+00,-2.682986880650451988e-01,-7.080658002807063700e-02,1.234008970254106830e+00,1.242934331296444483e+00,2.465481267846483693e+00,-2.106889237180309127e-01,1.996304175177883167e+00,1.527754292924087709e+00,1.815927395941970612e+00,5.866699819769062296e-01,1.381012732343449123e+00,-1.729474671549787956e+00,5.855809236597533385e-01,1.661120099900210478e+00,1.194445405880661060e+00,6.677184432110520040e-01,9.558845683204861832e-01,-5.250293500584664041e-01,-9.098748376641274671e-01,1.317449352674807006e+00,2.105775025022627478e+00,8.004213314287385028e-01,1.993247653511044826e+00,1.294292473794752318e+00,1.717714223604939638e+00,4.746568043486788513e-01,1.204439002530330871e+00,-1.230877040355767171e+00,1.176702797618466523e+00,1.298057168935161432e+00,1.321836735438180588e+00,1.813453360394743363e+00,1.558073120470953477e+00,1.004786924029818618e+00,1.798349981668060149e+00,8.784956679854839523e-01,1.762226078222062231e+00,1.641753542850642456e+00,-2.967267393110742391e-01,-6.754016777776665759e-01,6.596890420079928319e-01,3.081684864115306066e-01,8.937992580501160633e-01,-3.300601760249073993e-03,1.482798572934490799e+00,1.007415158723008464e+00,1.472680920388215409e+00,6.923708906171860411e-02,1.707064508485748755e+00,1.435781839704959095e+00,1.177866394163878061e+00,-1.185875953406690719e+00,-2.746478989776711677e-01,1.826645123919777847e+00,1.209376225386916248e+00,7.524562348583830884e-01,1.038921864306305398e+00,-5.212701227740365040e-01,9.526226365528346340e-01,1.293028424417712319e-01,3.758568606680792179e-01,-2.585155836468993051e-01,2.115153697979437641e+00,-1.112472977121168549e+00,-1.713413986571746261e-01,-8.734283596193397337e-01,-5.117418666569518992e-02,1.089359204285008653e-01,-4.237500537479881313e-01,1.054450835516194562e+00,9.125830143037849673e-01,-6.753565127211471619e-01,-1.485251518091305623e-01,2.172584544776921867e+00,6.928363337889427154e-01,2.501792716834012609e-01,-3.289872240162919903e-01,-1.490749210219698695e-01,1.126381727206917871e+00,3.053195719960197785e-01,-1.020556187661137315e+00,-9.214415356604102603e-02,1.652839016593313115e+00,-8.258599215337854016e-01,1.083462332025314945e+00,-9.250505521638563433e-01,-7.169221109774370770e-01,3.217290975850647938e-01,-1.030083965197984508e+00,1.618107431333069446e+00,-5.127588790664846519e-01,-9.735054767660705766e-01,5.873869788008353326e-02,5.275830126446218182e-01,1.000304565731332751e+00,1.100090928822789582e+00,1.744149407344772973e+00,-6.706445147935595763e-01,-1.166684290999626672e+00,-1.810396016102454042e-01,8.175622221433891390e-01,8.459856215242353983e-01,1.490904369564031606e+00,-2.549704366500771258e-01,-1.608983029793601693e-01,-4.763686001490167188e-01,-8.704285271994665063e-01,-1.793990924933757669e-01,-2.798195735394069517e-01
2.526275276868985009e-01,5.790037200597460965e-01,-9.769245995434528984e-01,1.414948666450339676e-01,-1.876003610958519585e-01,1.469163164929527809e+00,-1.044580951762198895e+00,6.608219855191109771e-01,9.644772220551242059e-01,9.837373099197310733e-01,1.491185206349026515e+00,-1.757387021837465646e+00,-8.640197759575224401e-01,6.841261029889036394e-01,1.174209662554557498e+00,4.851503775101146387e-01,1.423235992478881218e-01,1.649807552167579239e+00,9.765161544104836722e-01,1.175958736968724772e+00,4.658996188716243297e-02,-5.716864603817338741e-01,-6.274020054199574981e-01,-6.346007049883345408e-01,6.951838306213169449e-01,2.740054127151132432e-02,1.428808161052278480e+00,6.203116802370625127e-01,1.216115017973553147e+00,1.287299954766091936e+00,7.203536869298025058e-01,9.776491344756890189e-01,1.067482345095938312e+00,7.117310191578066769e-01,-1.646919730397880879e-02,1.441428381922553070e+00,8.498344476100681000e-01,-2.815963594766262568e-01,-5.979730625590200521e-01,-8.518167013747027783e-01,7.019600057792788617e-01,8.770341974615374347e-01,4.529954238135013300e-01,4.781418549760820258e-01,-8.533355115471861208e-01,2.202211077897243408e-01,1.037780999258349324e+00,1.075744959953914420e-01,-1.213500260866119174e+00,-1.889549733640324969e-01,1.283128964146321271e+00,1.254808709201394423e+00,1.587607119562888913e+00,-1.094632149747513550e+00,1.274924335110269036e+00,-6.515654120430677647e-03,1.171014942085448984e+00,4.935377395077295559e-01,1.366647992619550056e+00,-2.276308002419657583e+00,-8.108799628340398469e-01,9.039916455670542472e-01,1.232954841550045977e+00,-5.523308170060294703e-02,1.067200755639814869e+00,-1.438289271950177861e+00,-1.794981923171148075e-01,1.249435449175035906e+00,1.096662937236289492e+00,8.266403709170758729e-01,1.886973236062492454e+00,4.757173350434051873e-01,6.992460312200737826e-01,1.002949545008990251e+00,9.021022783339973650e-01,-1.941939659517119665e+00,1.141240835059458281e+00,9.101745994817301844e-01,2.022805350674379832e-01,2.704790684536736295e-02,8.427084133633965246e-01,1.346064086837814200e+00,1.180577479159173881e+00,1.787410612313173816e-03,1.556969302034175495e+00,7.935844219415493228e-01,4.836424036620855238e-02,6.301385622535519981e-02,-9.652029656934935087e-02,2.974203693254417469e-01,5.522719897210573992e-01,4.288245505127190049e-01,9.608934999987390757e-01,1.024251395065535197e+00,1.155846346657619428e+00,-4.929933008094405933e-01,8.850536971256975916e-01,1.185741599221881382e+00,9.583956978875324273e-01,-1.041179811805242217e+00,-1.457846581573656097e+00,1.153324971790770537e+00,4.673193345244854857e-01,9.037173053255612501e-03,2.199926189466747672e-01,-1.144064191139671394e+00,-7.310646526368187390e-03,8.415010600600793256e-02,4.109093346059802254e-01,-3.251955205893822254e-01,1.725561915678633262e+00,-8.498342288539851852e-01,-1.246727276230730208e+00,-1.058770156710556520e+00,-1.169700302090546512e-01,-8.518757378276532455e-01,-1.252430755406606311e+00,5.422683413102027394e-01,7.729443197244671993e-01,-8.760275569241544602e-01,4.711329661650923706e-01,1.145673257978780724e+00,-1.238288851452125916e-01,7.833239473219346660e-01,-1.073675825434654119e+00,-5.783511698217479458e-01,7.507367343682634919e-01,-3.133003535468720235e-01,-1.551076048091215132e+00,3.749669133231968154e-01,1.233988131819053979e+00,-1.537590282758438009e+00,6.194487676193197734e-01,-5.280797642744983200e-01,4.402091330322590035e-01,-6.836120417300259877e-01,-9.955015749279524373e-01,8.892685568350006120e-01,-6.778736460379466422e-01,-2.013543588124305561e+00,-6.199923691023933037e-01,-1.149584283099324367e+00,1.048469912825440442e+00,-1.452387783445350244e+00,1.405233241007502576e+00,-1.862001271660289392e+00,-1.754736201139316387e+00,-1.168062312705445693e+00,1.062175197916733982e+00,1.656731307993964508e+00,8.756017151155658373e-01,-4.862467259288684174e-01,2.803304597384514638e-02,-1.768454233437587453e+00,-1.085899935427225849e+00,-1.158834044260737883e+00,3.580082584437460080e-01
-2.057652490580127669e+00,-5.605535075366437914e-01,-1.123361436274913805e+00,-2.543607834614024288e+00,-2.502084467603376411e-02,6.818608710719308297e-01,-1.155645204516674740e+00,3.635829137419011037e-01,2.469268204001235853e-02,-3.898213272876337454e-01,-8.742217834383624320e-01,-6.275291028527346660e-02,-1.269772317863672173e+00,4.201155645847481912e-01,3.348592023630775349e-01,8.874198751232744709e-01,-1.322984987774981303e+00,3.467733248805590640e-01,7.921271418476529824e-01,1.615516397577498320e-01,-1.152625608396753876e+00,1.071379844760169453e+00,-1.186145512546320058e+00,-3.755702120181685921e-01,-1.351753382932857406e+00,-3.300211857463668519e-01,3.739071056956758815e-02,-1.085395418538560808e+00,3.714427282575300526e-01,3.910217452967009177e-01,-2.759646284932612548e-01,4.539850791277336706e-01,1.333344969939457281e+00,9.679187950596926937e-01,5.496464425527209929e-01,-9.706270077322738388e-01,-6.083534202939840929e-01,-1.932774045286274500e+00,9.580663177472063807e-02,-2.020017183877192757e+00,8.735658463014470687e-01,-4.915454072766455851e-01,-8.773656577194911543e-01,3.769262811472572361e-01,-7.667820459940204447e-01,5.392883478090283456e-01,3.589153539413305061e-01,1.748205421260201897e-01,-2.113271955750177789e+00,-5.227670944414791049e-02,1.340332349334308892e+00,9.488857044659759765e-01,-1.118923024554742573e+00,-1.938525525194024768e+00,4.693544869709883119e-03,-1.270029841894175116e+00,8.231482891452601702e-01,-1.268801472132609742e+00,6.175462773358889601e-01,-5.724047542359643748e-01,-2.214782164819133925e+00,-4.630080894417904491e-01,-1.308323743112567383e+00,-1.875826782439333693e-02,5.329532555167721952e-01,4.052262700374644755e-01,-2.111807134864621960e-01,8.098235142953700283e-01,-4.738700106436815052e-01,1.766350653727663811e-01,1.156338988308387217e+00,-7.573554510802487094e-01,-4.995349412095579922e-01,1.064485836066148272e-01,-4.813601910658659166e-01,-1.681731328892387411e+00,8.489434433152571735e-01,-6.928705331848819537e-02,2.437793440727956673e-01,-7.915831271829901761e-01,-5.271039206026443269e-01,9.402926890725403775e-01,3.669096279967605234e-01,-7.859288600064953112e-01,2.935476111225884810e-01,-4.256169217969732466e-01,-6.471099418922345858e-01,5.189372096394034850e-01,-8.718727834651763819e-01,-1.929782298909643368e+00,-1.262619858164312214e+00,-2.132135175777892522e-01,-3.860089966527783245e-01,7.792038568864835257e-01,1.320454763120595398e-01,1.668510376219742408e+00,-5.228984291837698306e-01,2.009298494239261101e-01,-3.921024560879466381e-01,-1.462547207803993832e+00,-2.274353366764811646e-01,-4.599414921727783268e-02,-1.141269349186825544e+00,5.213564704618528500e-01,-5.989366264129559747e-01,2.232893926122350603e+00,-4.321887326394951989e-01,-1.933572905826803912e-01,7.695511574577601488e-01,6.443476722258164591e-01,1.245681031660073712e+00,4.010686480744727472e-02,-1.357288081988651030e+00,-9.440953274840251097e-02,-3.395978824616539549e-01,-2.876803631173307507e-01,-2.601651558827787092e+00,5.942197427316930902e-01,-5.470326496378287162e-01,-2.520341187302501673e-01,-1.212153428795238463e+00,4.499879271256497226e-01,-7.268180601807001651e-01,-7.280197340723827404e-01,-4.453041973994648628e-01,-7.477205765765095880e-01,-7.187822748013765750e-01,2.238979641806628507e-01,-1.864476985397853115e+00,2.895947781199084692e-01,-4.970094965808251608e-01,-2.777210925892898974e-01,-7.778075850962563598e-01,-1.311089763851401857e-01,9.864713932262906410e-03,1.054681326020848520e+00,-1.245328476381876381e+00,7.835523214535321523e-01,-5.501695100423973361e-01,-1.033241941516274576e+00,-1.063836784524171408e+00,-2.134122588991072433e+00,8.807200766455685059e-01,-1.632570225530007857e+00,-2.777000514021898403e-01,-1.491619713862259333e+00,-1.726725576743667334e-01,-1.666157706191571997e+00,5.864986478241405177e-01,8.642437794978452548e-01,1.018363613281728641e+00,-1.390822821939762699e+00,5.102968683192486976e-01,-2.026934822998080143e+00,-1.848506306518012954e+00,-1.357128387842198691e+00,1.297313963748417676e-01
2.385621965133448708e-01,1.318061902872483593e+00,-2.813661906642603294e-01,2.387752333825938489e-01,1.548240349577107322e+00,1.451346831768127732e+00,-1.302672851609980587e-01,7.920370590346290651e-01,1.610791574061207321e+00,1.162743144655955074e+00,7.763802910415849023e-01,-3.813669029787054576e-01,-1.113515112412848951e-01,1.341375499798385773e+00,1.481554531770660210e+00,8.404539242055625303e-01,1.513494917699109488e+00,1.604787505576110496e+00,1.301052145742184640e+00,9.468831614581985079e-01,-8.068582752425945692e-02,3.938927155563086702e-01,-2.563717915688751847e-01,9.956987624391836489e-01,1.266289149365784406e+00,-8.388106503153512916e-01,1.229717102440935461e+00,1.514073351060606809e+00,1.555429706933143308e+00,1.566213706149781393e+00,1.102745514876420252e+00,1.495969382247656521e+00,1.593549279263599017e+00,2.116746213648938113e+00,5.281982831521232491e-01,1.364048274592237098e+00,1.188935335067756505e+00,-1.335395337816358829e-01,1.009231940964443242e+00,-3.331819814629874976e-01,1.045171686823615165e+00,1.213357776579767400e+00,1.185876698975885546e+00,1.528815862180352481e+00,1.990134083009123533e-02,6.472516333802512678e-01,1.108456817376422432e+00,-7.947343936219153360e-02,-6.122524867272899352e-01,6.797014482542285130e-01,1.397535734522296513e+00,1.430786565202295746e+00,4.571734356616377615e-01,-6.012287222498557959e-01,1.027291810704307640e+00,3.622315516060371499e-01,1.274406417777095513e+00,7.074590496761989922e-01,1.089274745612363704e+00,-7.819903633914118690e-03,-3.002073650906068591e-01,7.082208720887551712e-01,2.064518250738910377e-01,-9.314737841073452707e-01,1.632144560750527162e+00,2.342077831318290504e-01,5.623748417763029250e-01,1.201152657260552203e+00,5.451167971940525936e-01,1.821391470137578628e+00,1.191026704791393387e+00,6.854849627232754983e-02,1.309118706542529154e-01,8.034414905948902286e-01,1.167788016127710105e+00,-9.298310872267260274e-01,1.803386916084240621e+00,6.959095897196334590e-01,6.198467484444651898e-01,7.087317389476427421e-01,7.141272591081593291e-01,7.898865906023496697e-01,9.464814979754976321e-01,7.063382708592068626e-01,1.478681456274829831e+00,5.759590131686883607e-01,-6.101109827594720578e-03,1.152681574775132223e+00,4.509131977743871533e-01,6.479632416856581090e-01,2.033471227157219174e-01,9.093561324201837603e-01,9.586339445366437451e-01,1.145531131421273718e+00,8.987080480808294913e-01,-7.743128958425599118e-01,5.380935974296540136e-01,1.713649588337385454e+00,-2.086125667067752210e-01,-3.907161180955435742e-01,-1.383539262643507017e+00,9.320410533897879324e-01,-8.563851403517919528e-03,1.104959691820820877e+00,1.114408289941159147e+00,-6.365493339705370346e-01,-6.745062046406262724e-01,8.421122726263602365e-01,8.575875473168004248e-01,2.932636271344217678e-03,1.665866485897895988e+00,-2.309473429486947338e-01,-1.138296386724569675e+00,-1.989946984816957920e-01,2.057596457367254938e+00,4.754857002720784265e-01,-4.237500537479881313e-01,1.492815864152492233e+00,3.191002914008639335e-01,-1.985309411563824789e-01,1.203387155013961873e+00,7.518878185527400060e-01,8.520154070634683441e-02,7.069833047905325074e-01,2.677918523396155548e-01,8.056488530685075311e-01,2.880739023008200839e-01,-5.261707048897045214e-01,-6.657927597121702235e-01,6.238562863798360336e-01,9.018295022069917621e-01,-1.195245898239904125e+00,9.508201393044718452e-02,3.249898428088315305e-01,-3.679517397854708549e-01,-6.050430430434997620e-01,6.931278963811536853e-01,1.703065425823131918e+00,2.154817477345222443e+00,-8.874234779341082513e-01,1.685046577209099006e+00,-6.041079269927712714e-01,7.146104944470075271e-01,2.987083044852185121e-01,9.890802828862709228e-01,-9.141025701552329963e-01,-6.015063021406854560e-01,-1.029190684631608121e+00,1.312469942317762150e+00,1.179111574964387454e+00,9.345613254511085932e-01,-8.339781818195765029e-01,3.302603069575486550e-01,-1.502610095706368609e+00,-7.481322471757071435e-01,-9.303852933664754632e-01,-3.531918741047546106e-01
